"PatternId_decimal",description,"killchain_stage",name,objective,"pattern_updated",scenario,scenarioFriendly,severity,"show_in_ui",tactic,technique
7332,"MICRO BEHAVIOR: A process executed crontab",Unknown,,"N/A","1630428611.0","micro_behavior","Process micro behavior",10,False,,
7335,"MICRO BEHAVIOR: WMI query from Win32_LoggedOnUser",Unknown,,"N/A","1630502111.0","micro_behavior","Process micro behavior",10,False,,
7333,"MICRO BEHAVIOR: A commonly-exploited-process has started a session.",Unknown,,"N/A","1653329800.0","micro_behavior","Process micro behavior",15,False,,
7334,"MICRO BEHAVIOR: WMI query from CIM_DataFile",Unknown,,"N/A","1630502111.0","micro_behavior","Process micro behavior",10,False,,
7336,"MICRO BEHAVIOR: WMI query from Win32_QuickFixEngineering",Unknown,,"N/A","1630502111.0","micro_behavior","Process micro behavior",10,False,,
7337,"MICRO BEHAVIOR: WMI query from Win32_Share",Unknown,,"N/A","1630502111.0","micro_behavior","Process micro behavior",10,False,,
7338,"MICRO BEHAVIOR: A process has executed ldapsearch",Unknown,,"N/A","1630428611.0","micro_behavior","Process micro behavior",10,False,,
7339,"A process created a directory under root.",Unknown,"Directory Create Under Root","Keep Access","1679941535.0","micro_behavior","Process micro behavior",10,False,"Defense Evasion","Direct Volume Access"
7341,"MICRO BEHAVIOR: A process created a directory under Intel root",Unknown,,"N/A","1634093714.0","micro_behavior","Process micro behavior",10,False,,
7340,"MICRO BEHAVIOR: A process created a directory under PerfLogs root",Unknown,,"N/A","1634093714.0","micro_behavior","Process micro behavior",10,False,,
7342,"A process created a directory under ProgramData root.",Unknown,"Directory Create Under ProgramData","Keep Access","1679941535.0","micro_behavior","Process micro behavior",10,False,"Defense Evasion","Hide Artifacts"
7343,"A process created a directory under Windows Temp.",Unknown,"Directory Create Under Temp","Follow Through","1679941535.0","micro_behavior","Process micro behavior",10,False,Collection,"Data Staged"
7345,"A process created a directory under a sub-directory of Users Public.",Unknown,"Directory Create under Users/Public","Keep Access","1679941535.0","micro_behavior","Process micro behavior",10,False,"Defense Evasion","Hide Artifacts"
7344,"MICRO BEHAVIOR: A process created a directory under Users Public root",Unknown,,"N/A","1634093714.0","micro_behavior","Process micro behavior",10,False,,
7347,"A process created or modified a value under a user's run key.",Unknown,"Process Modify/Create Registry Run Key","Keep Access","1679941535.0","micro_behavior","Process micro behavior",10,False,Persistence,"Registry Run Keys / Startup Folder"
7346,"A process created a directory under the users\appdata\local\temp directory.",Unknown,"Directory Created Under Users\Appdata\local\temp","Keep Access","1679941535.0","micro_behavior","Process micro behavior",10,False,"Defense Evasion","Hide Artifacts"
7348,"A process wrote a file to a network drive (UNC path).",Unknown,"File Written to UNC Path",Explore,"1679941535.0","micro_behavior","Process micro behavior",10,False,"Lateral Movement","Lateral Tool Transfer"
7350,"MICRO BEHAVIOR: A process wrote to an /etc/rc* file",Unknown,,"N/A","1653329800.0","micro_behavior","Process micro behavior",10,False,,
7349,"MICRO BEHAVIOR: A process wrote to the iptables file",Unknown,,"N/A","1653329800.0","micro_behavior","Process micro behavior",10,False,,
7351,"MICRO BEHAVIOR: A process deleted a file from /var/log",Unknown,,"N/A","1653329800.0","micro_behavior","Process micro behavior",10,False,,
7353,"MICRO BEHAVIOR: A process has applied an impersonation token with elevated privileges.",Unknown,,"N/A","1631746814.0","micro_behavior","Process micro behavior",10,False,,
7352,"MICRO BEHAVIOR: A process executed a screencapture",Unknown,,"N/A","1631580013.0","micro_behavior","Process micro behavior",10,False,,
7356,"A process was created with a dwCreationFlags parameter containing the NO_WINDOW flag.",Unknown,"New Process with No Window Flag","Keep Access","1679941535.0","micro_behavior","Process micro behavior",10,False,"Defense Evasion","Hidden Window"
7354,"A process initiated an HTTP request.",Unknown,"Http Request","Contact Controlled Systems","1679941535.0","micro_behavior","Process micro behavior",10,False,"Command and Control","Web Protocols"
7357,"A process was created with no_window flag set.",Unknown,"Process Created with No_Window Flag","Keep Access","1679941536.0","micro_behavior","Process micro behavior",10,False,"Defense Evasion","Hidden Window"
7355,"A process executed an HTTPS request.",Unknown,"HTTPS Request","Contact Controlled Systems","1679941535.0","micro_behavior","Process micro behavior",10,False,"Command and Control","Web Protocols"
7358,"MICRO BEHAVIOR: A process was created with a dwCreationFlags parameter containing an undocumented flag.",Unknown,,"N/A","1633038315.0","micro_behavior","Process micro behavior",10,False,,
7359,"MICRO BEHAVIOR: A process invoked CreateProcess with a dwCreationFlags parameter containing an undocumented flag.",Unknown,,"N/A","1633038315.0","micro_behavior","Process micro behavior",10,False,,
7361,"MICRO BEHAVIOR: A process appears to have initiated an FTP file upload (STOR, STOU, or APPE verbs).",Unknown,,"N/A","1631887214.0","micro_behavior","Process micro behavior",10,False,,
7362,"MICRO BEHAVIOR: A process wrote a plist for byhost persistence",Unknown,,"N/A","1634764516.0","micro_behavior","Process micro behavior",10,False,,
7360,"MICRO BEHAVIOR: A process appears to have initiated an FTP logon (USER verb).",Unknown,,"N/A","1631887214.0","micro_behavior","Process micro behavior",10,False,,
7363,"MICRO BEHAVIOR: A process wrote a emond file",Unknown,,"N/A","1634764516.0","micro_behavior","Process micro behavior",10,False,,
7364,"MICRO BEHAVIOR: A process wrote a periodic file",Unknown,,"N/A","1634764516.0","micro_behavior","Process micro behavior",10,False,,
7365,"MICRO BEHAVIOR: A process executed an AT job",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7366,"MICRO BEHAVIOR: A process wrote a MDImporter Persistence file",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7367,"MICRO BEHAVIOR: A process wrote a ASEP Persistence file",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7368,"MICRO BEHAVIOR: The Linux session appears to be interactive.",Unknown,,"N/A","1653329800.0","micro_behavior","Process micro behavior",10,False,,
7369,"MICRO BEHAVIOR: A process created a display dialog using osascript",Unknown,,"N/A","1633364413.0","micro_behavior","Process micro behavior",10,False,,
7370,"MICRO BEHAVIOR: A process read the /etc/shells file from a python process",Unknown,,"N/A","1633364413.0","micro_behavior","Process micro behavior",10,False,,
7371,"MICRO BEHAVIOR: A process read a chat database",Unknown,,"N/A","1633364413.0","micro_behavior","Process micro behavior",10,False,,
7372,"MICRO BEHAVIOR: A process executed the KCC binary",Unknown,,"N/A","1633364413.0","micro_behavior","Process micro behavior",10,False,,
7373,"MICRO BEHAVIOR: A system plist was written to",Unknown,,"N/A","1633364413.0","micro_behavior","Process micro behavior",10,False,,
7374,"MICRO BEHAVIOR: A login hook to run a script was created",Unknown,,"N/A","1633364413.0","micro_behavior","Process micro behavior",10,False,,
7375,"MICRO BEHAVIOR: A process read a browser's history",Unknown,,"N/A","1633364413.0","micro_behavior","Process micro behavior",10,False,,
7376,"MICRO BEHAVIOR: A process requested a password using security's find-generic-password",Unknown,,"N/A","1633364413.0","micro_behavior","Process micro behavior",10,False,,
7377,"MICRO BEHAVIOR: A process read iCloud Account information",Unknown,,"N/A","1633364414.0","micro_behavior","Process micro behavior",10,False,,
7379,"MICRO BEHAVIOR: A process read Mobile Sync backup information",Unknown,,"N/A","1633364414.0","micro_behavior","Process micro behavior",10,False,,
7378,"MICRO BEHAVIOR: A process used OpenSSL with the decode option",Unknown,,"N/A","1633364414.0","micro_behavior","Process micro behavior",10,False,,
7380,"MICRO BEHAVIOR: A process executed PlistBuddy",Unknown,,"N/A","1633364414.0","micro_behavior","Process micro behavior",10,False,,
7381,"MICRO BEHAVIOR: A process read the ServerInformation SIMachineAttributes.plist file",Unknown,,"N/A","1633364414.0","micro_behavior","Process micro behavior",10,False,,
7382,"MICRO BEHAVIOR: A process wrote a ASEP Persistence file",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7383,"MICRO BEHAVIOR: A process wrote a file with a sandbox escape sequence file",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7384,"MICRO BEHAVIOR: A process wrote a hidden file file",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7385,"MICRO BEHAVIOR: A process loaded System.Management.Automation.dll",Unknown,,"N/A","1635351637.0","micro_behavior","Process micro behavior",10,False,,
7386,"MICRO BEHAVIOR: A process wrote a apple plist file",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7387,"MICRO BEHAVIOR: A process connected on a port reserved for domain controllers",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7388,"MICRO BEHAVIOR: A process created a BLF file",Unknown,,"N/A","1634605215.0","micro_behavior","Process micro behavior",10,False,,
7389,"MICRO BEHAVIOR: A process wrote a file to tmp",Unknown,,"N/A","1634764517.0","micro_behavior","Process micro behavior",10,False,,
7390,"MICRO BEHAVIOR: A process modofied the ssh authorized_keys file",Unknown,,"N/A","1679941536.0","micro_behavior","Process micro behavior",10,False,,
7391,"MICRO BEHAVIOR: A process associated with a Microsoft signed binary started (i.e. primary module was signed by MS).",Unknown,,"N/A","1635891347.0","micro_behavior","Process micro behavior",10,False,,
7392,"MICRO BEHAVIOR: A process loaded System.Management.Automation.ni.dll",Unknown,,"N/A","1635351637.0","micro_behavior","Process micro behavior",10,False,,
7393,"A process loaded the .NET runtime.",Unknown,".NET Loaded","Keep Access","1679941536.0","micro_behavior","Process micro behavior",10,False,"Defense Evasion","Reflective Code Loading"
7395,"MICRO BEHAVIOR: A generic rollup for DefenseEvasion MBs",Unknown,,"N/A","1647973815.0","micro_behavior","Process micro behavior",10,False,,
7396,"MICRO BEHAVIOR: A process create a new process with DEBUG flags and the newly created process failed to load umppc.dll in a suspicious manner.",Unknown,,"N/A","1637001917.0","micro_behavior","Process micro behavior",10,False,,
7397,"MICRO BEHAVIOR: A process that was created with DEBUG flags failed to load umppc.dll in a suspicious manner.",Unknown,,"N/A","1637001917.0","micro_behavior","Process micro behavior",10,False,,
7398,"A process spawned net stop.",Unknown,"Net Stop Spawned","Follow Through","1679941536.0","micro_behavior","Process micro behavior",10,False,Impact,"Service Stop"
7399,"MICRO BEHAVIOR: A named pipe was created.",Unknown,,"N/A","1638493816.0","micro_behavior","Process micro behavior",10,False,,
7400,"MICRO BEHAVIOR: A process is requesting TXT DNS records.",Unknown,,"N/A","1644393017.0","micro_behavior","Process micro behavior",10,False,,
7401,"A process loaded WinInet.",Unknown,"WinInet Loaded","Contact Controlled Systems","1679941536.0","micro_behavior","Process micro behavior",10,False,"Command and Control","Web Protocols"
7402,"MICRO BEHAVIOR: A named pipe was opened.",Unknown,,"N/A","1638493816.0","micro_behavior","Process micro behavior",10,False,,
7403,"MICRO BEHAVIOR: A process opened a network connection to a remote LDAP port",Unknown,,"N/A","1653329801.0","micro_behavior","Process micro behavior",10,False,,
7404,"MICRO BEHAVIOR: A named pipe server listened for connections.",Unknown,,"N/A","1638493817.0","micro_behavior","Process micro behavior",10,False,,
7406,"MICRO BEHAVIOR: A named pipe client was impersonated.",Unknown,,"N/A","1679941536.0","micro_behavior","Process micro behavior",10,False,,
7407,"MICRO BEHAVIOR: A region of memory was allocated with PAGE_EXECUTE_READWRITE protections.",Unknown,,"N/A","1639410623.0","micro_behavior","Process micro behavior",10,False,,
7408,"MICRO BEHAVIOR: A process allocated a region of memory in another remote process with PAGE_EXECUTE_READWRITE protections.",Unknown,,"N/A","1639410623.0","micro_behavior","Process micro behavior",10,False,,
7409,"MICRO BEHAVIOR: A container drift was detected. Binary or Script was written and executed other than entrypoint",Unknown,,"N/A","1653329801.0","micro_behavior","Process micro behavior",10,False,,
7410,"MICRO BEHAVIOR: The process ran for 10 seconds.",Unknown,,"N/A","1667931326.0","micro_behavior","Process micro behavior",10,False,,
7411,"MICRO BEHAVIOR: The process ran for 30 seconds.",Unknown,,"N/A","1667931326.0","micro_behavior","Process micro behavior",10,False,,
7412,"MICRO BEHAVIOR: The process ran for 60 seconds.",Unknown,,"N/A","1667931326.0","micro_behavior","Process micro behavior",10,False,,
7413,"MICRO BEHAVIOR: A process opened the ssh authorized_keys file",Unknown,,"N/A","1653329801.0","micro_behavior","Process micro behavior",10,False,,
7414,"MICRO BEHAVIOR: A region of memory was allocated in the process by a remote process with PAGE_EXECUTE_READWRITE protections.",Unknown,,"N/A","1639410624.0","micro_behavior","Process micro behavior",10,False,,
7415,"MICRO BEHAVIOR: ElfFileWritten event occurred",Unknown,,"N/A","1653329801.0","micro_behavior","Process micro behavior",10,False,,
7417,"MICRO BEHAVIOR: JavaClassFileWritten event occurred",Unknown,,"N/A","1653329801.0","micro_behavior","Process micro behavior",10,False,,
7416,"MICRO BEHAVIOR: MachOFileWritten event occurred",Unknown,,"N/A","1653329801.0","micro_behavior","Process micro behavior",10,False,,
7418,"MICRO BEHAVIOR: GzipFileWritten event occurred",Unknown,,"N/A","1653329801.0","micro_behavior","Process micro behavior",10,False,,
